,title,score,review_num,keyword,category
100,업무와 일상을 정리하는 새로운 방법 노션 Notion,9.7,24,"['엑셀 함수', '블로그', '워드프레스', '프로젝트관리', '데이터베이스 활용', '데이터베이스 생성']",컴퓨터/IT
101,2022 EBS 컴퓨터활용능력 2급 필기,10.0,2,"['엑셀', '최신 기출문제', '스프레드시트', '데이터 관리', '매크로', '주변기기']",컴퓨터/IT
102,픽셀아트 배경 그리는 법: 도트 초보자부터 전문가까지,0.0,0,"['웹툰', '일러스트', '만화', '투시', '오브젝트', '화각']",컴퓨터/IT
103,파이썬 증권 데이터 분석,9.6,21,"['트레이더', '프레임워크', '팬더', '뷰티풀', '핵심 요약', '객체 지향 프로그래밍']",컴퓨터/IT
104,Do it! 쉽게 배우는 R 텍스트 마이닝,9.6,8,"['감정', '프로그래밍', '오즈', '로그', '분석', '봉준호 감독']",컴퓨터/IT
105,Do it! 딥러닝 교과서,10.0,5,[],컴퓨터/IT
106,움직이는 이모티콘 만들기(아이패드로 그리는),10.0,3,"['브러시', '러스트', '에이트', '캐릭터 그리기', '크리', '일러스트 작가']",컴퓨터/IT
107,선형대수와 통계학으로 배우는 머신러닝 with 파이썬,9.8,15,"['인공지능', '로지스틱', '라그랑주', '딥러닝', '퍼셉트론', '커널']",컴퓨터/IT
108,"기초부터 완성까지, 프런트엔드",0.0,0,"['프레임워크', '프로토타입', '스코프', '컨텍스트', '마크업', '파싱']",컴퓨터/IT
109,파이썬 인공지능 입문+실전: 종합편(한 권으로 끝내는),10.0,9,"['인공 신경망', '출력', '플로우', '함수 정의', '구현', '입력']",컴퓨터/IT
110,오늘도 개발자가 안 된다고 말했다,9.5,7,"['디자이너', '브라우징', '웹 디자인', '웹 표준', '프로토 타이핑', '개발프로세스']",컴퓨터/IT
111,전산세무 1급 이론편+실무편+최신 기출(2021)(에듀윌),9.9,51,"['원가회계', '세무사', '부가가치세 신고', '특수 회계', '재무 회계', '회계 이론']",컴퓨터/IT
112,2022 에듀윌 분개로 익히는 기초회계원리,10.0,55,"['손익계산서', '매출원가', '원가', '단기 투자 자산', '유형 자산', '재고 자산']",컴퓨터/IT
113,데이터 해석학 입문(위키북스 데이터 사이언스 시리즈 72),10.0,4,"['확률분포', '정규분포', '분산분석', '모델링', '로지스틱 회귀', '인과관계']",컴퓨터/IT
114,Real MySQL 8.0 (1권)(전면개정판)(위키북스 데이터베이스 & 빅데이터 시리즈 23),10.0,2,"['스토리지', '인덱스', '바이너리', '플러그인', '메타데이터', '아키텍처']",컴퓨터/IT
115,클릭을 유도하는 유튜브 디자인 with 포토샵(디자인 1등 유튜버 존코바의),10.0,18,"['마케팅', '유튜브', '타이포', '섬네일', '디자인', '브랜']",컴퓨터/IT
116,UX/UI 디자이너를 위한 실무 피그마,10.0,3,"['플러그인', '프로토타입', '컴포넌트', '히스토리', '대시보드', '레이아웃']",컴퓨터/IT
